,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
1223,-0.59411883,0.46749353,1.4550008,1.3802037,-0.95315117,-1.0239533,0.39572707,1.7332667,-1.8698354,-1.3888843,0.077590935,-0.7536727,-0.53337336,0.2540424,2.0254498,-2.5882692,-0.13739994,-0.43191415,0.3623722,0.031603713,-3.1323764,1.6661886,-2.3817341,-0.8690143,0.85239494,0.8866492,-2.2694561,-0.123986304,-1.8682728,0.37072104,0.81846684,-0.2345604,-0.4607115,-2.3376334,0.21943241,-1.5457278,-0.14020875,-0.24129848,-2.2849782,-1.013862,-0.85493046,0.070519954,-0.949675,-0.015246102,-1.3239156,-2.6645796,1.0863487,0.8084084,-0.85402966,-0.85223633,1.3657011,0.595959,-0.53562576,-0.79724133,0.76307416,-1.3105495,1.2242452,-0.0065783095,-2.0351365,-2.6097136,-1.3718299,-1.4907233,0.4838069,-2.296234
1224,0.8916737,-0.51867056,-0.69972456,-0.51693153,0.055636745,0.11187279,-0.30772504,-0.30838543,0.57010466,1.0881606,-0.04437974,-0.036779914,-0.02414662,-0.35355198,-0.6224954,0.5422679,-0.2969893,-0.36887044,0.89071196,0.008702221,0.8069888,-0.40916765,0.9158555,0.29272988,-0.5672882,-0.490055,0.8446288,0.32734677,0.9801365,-0.31560022,-0.58904874,-0.17574304,0.091505215,0.08988275,0.28218135,-0.14911418,0.013554947,-0.18211457,0.7841995,0.5517945,0.14050837,-0.7261579,0.83557,0.40918937,1.21429,0.8454523,0.45314783,-0.1577718,-0.06292219,0.0797705,-0.6043474,-0.618079,0.22522765,-0.13933599,-0.2988384,0.012708932,0.30339116,-0.34468928,1.0136744,0.8162662,0.051650528,1.2614881,-0.28083098,0.38717508
1225,-0.5799179,0.44065025,1.4635282,1.3808424,-0.9808117,-1.0392948,0.40303436,1.7946385,-1.8697559,-1.3752491,0.096122354,-0.79672146,-0.5802255,0.25934705,2.0603456,-2.5804982,-0.1422609,-0.432771,0.41283804,0.05609397,-3.1345153,1.6668108,-2.3466012,-0.90781367,0.83770144,0.94305277,-2.236506,-0.10075754,-1.859917,0.33484584,0.81270206,-0.2181767,-0.4936929,-2.3787138,0.1954597,-1.6133733,-0.17152104,-0.24179803,-2.2053936,-1.0534793,-0.8333807,0.095798574,-1.0038878,-0.02775389,-1.3806335,-2.6671634,1.0457165,0.8193122,-0.87485904,-0.8282532,1.3340474,0.60426414,-0.51602125,-0.7737107,0.78319067,-1.3559823,1.25199,0.0039132945,-2.0626678,-2.575053,-1.392235,-1.5043774,0.51434946,-2.3269637
1226,-1.343203,0.6006274,1.4365689,0.76211506,-0.25445625,0.1582981,0.71940756,0.60355,-0.45835337,-2.3118618,0.108288415,-0.29089397,0.18159747,0.8652657,1.21791,-1.1382445,0.10160564,1.0640892,-0.9535076,-0.18855508,-1.9332986,1.1004249,-1.7575911,-0.1856974,0.75614667,0.0056186076,-1.2809331,-0.5795465,-2.4117928,0.39802837,0.7060524,0.60735154,-0.5566017,-0.50422597,-0.73202693,-0.08161481,0.22675246,0.84899443,-1.0463363,-1.3102281,-0.22064447,1.1360357,-1.8540186,-0.39085886,-2.3472345,-1.982572,-0.32890242,0.8201889,-0.013300784,-0.2273109,0.88910085,1.1758561,0.32337794,1.2483515,0.18768428,-0.10699448,-0.37933525,0.5846024,-1.2953235,-1.3085927,0.0628257,-1.7499926,0.2186055,-0.5887057
1227,0.23480444,-0.2864277,-0.37070644,-0.55171436,0.14244376,-0.16277939,-0.084245846,-0.3960946,0.43957016,0.7798228,0.24119374,-0.14984488,-0.08098506,-0.23526062,-0.17807755,0.5253391,-0.31507158,0.26627502,0.80007386,-0.1776574,0.5906037,0.038604517,0.5100492,0.23375309,-0.19284883,-0.36619338,0.8546207,0.026625533,0.33441588,-0.48641455,-0.6258909,0.32069856,-0.19351313,0.34780335,-0.013358381,0.24768564,-0.09738041,-0.12755719,0.52675515,-0.13323459,0.19825591,-0.3346914,-0.113920346,0.59287465,0.34486982,0.45021117,0.020270977,0.0006155092,0.32109463,0.337166,-0.3784723,0.0666679,0.31146446,0.5952617,-0.09540553,0.34823287,-0.0059304135,0.029909916,0.8648154,0.506511,0.107254654,0.77290577,-0.26443583,0.5019863
1228,0.5044323,-0.02610261,0.6410922,1.235824,-0.5812011,-1.0667781,0.0708224,1.431237,-1.2260118,-0.5919231,0.29878268,-1.0111822,-0.5334478,-0.4019694,1.4417082,-1.9688561,-0.6037297,-1.0644289,1.6824298,0.08605853,-2.3032377,1.025455,-1.8426344,-0.71726656,0.19297996,0.77033895,-1.59531,0.19072458,-0.72629154,-0.82188827,0.39303967,-0.2666699,-0.8617499,-2.324925,0.79076684,-1.5347561,-0.030745782,-0.36717698,-1.4039931,-0.4836378,-0.84051013,-0.5456137,-0.05626111,0.55616194,-0.22789936,-2.0230367,1.738163,0.87493014,-1.2387906,-0.7686107,0.9186816,-0.07281873,-0.28719947,-0.82237774,-0.07602716,-1.5981351,1.765713,-0.2478784,-0.4443808,-2.0631583,-1.7004621,-0.47199908,0.5815337,-1.7363721
1229,0.48346317,-0.21344131,0.61135805,1.3839407,-0.38598004,-1.1532438,0.032371197,1.6412123,-0.9634016,-0.5906952,0.09558859,-0.9518449,-0.4838692,-0.3968616,1.4226364,-1.9455646,-0.30505255,-1.1523829,1.3809131,0.10177709,-2.1395836,1.0011139,-1.6637484,-0.77884364,0.05023258,0.8891582,-1.676078,-0.01884836,-0.61294746,-0.61271065,0.41959834,-0.35217163,-0.5969979,-1.892535,0.9882618,-1.4480617,-0.27998567,-0.054494284,-1.3471843,-0.70977545,-0.7896092,-0.6191123,0.25665134,0.6431099,-0.12078269,-1.6903404,1.559206,0.982031,-0.9712489,-0.8848412,0.7055032,-0.3406772,-0.40210798,-0.9664041,-0.0039267987,-1.6012301,1.4245557,-0.3389034,-0.45877486,-2.0550978,-1.6049538,-0.32965633,0.7851121,-1.8451331
1230,1.2545998,-1.1788653,-0.50773764,0.5458405,-0.4834856,-0.20493822,-0.2227253,0.75509804,-0.8931209,1.20249,0.3041279,-0.5154832,-0.24001497,-1.0292002,0.33146054,-0.84805197,-0.08131479,-1.0694788,1.8750632,0.36281136,-0.09503862,0.50453484,0.23263636,-0.12869066,-0.3576829,0.560604,-0.4130852,0.71494114,1.1865293,-0.51561826,-0.32689866,-0.2239145,-0.09463073,-1.2683777,1.237628,-1.4667053,-0.47929665,-0.46480513,-0.11164466,0.4908839,-0.4786767,-1.3298908,1.3193442,0.22941267,1.6993212,-0.17810401,1.5432132,0.15464626,-0.7500576,-0.7674866,-0.15921248,-0.43657675,-0.13796881,-1.4123707,-0.122907996,-1.0532485,1.418684,-0.595254,0.8606373,-0.5686556,-0.7089746,0.94094396,0.78157914,-0.35724086
1231,-0.12470491,0.22684677,1.083443,1.4138912,-0.8407631,-0.99970263,0.3104133,1.5427986,-1.6833028,-1.1892501,0.11709514,-0.7452598,-0.49701142,0.113627,1.7574189,-2.4910195,-0.13361533,-0.81865805,0.952332,-0.12845775,-2.7878742,1.2960988,-2.381852,-0.81460524,0.7348036,0.92148745,-2.1075528,0.118589,-1.4889365,-0.19038557,0.6570613,-0.31326637,-0.55812067,-2.5462608,0.6217742,-1.5348663,-0.2831703,-0.2672168,-2.001763,-0.5902825,-0.96116716,-0.24462432,-0.45827127,0.16571897,-0.886438,-2.3850856,1.5963893,0.87141013,-1.2766907,-0.73787457,1.166641,0.22248858,-0.5197594,-1.0558797,0.27298635,-1.7348322,1.672799,-0.241485,-1.2818148,-2.5323129,-1.5865408,-1.1788268,0.6078581,-2.1522965
1232,-1.4549661,0.8191499,1.2149918,0.18451376,-0.21964513,0.33450848,0.78648704,0.017334841,-0.13446656,-2.2657015,-0.101347074,-0.21805467,0.07885174,0.80592144,0.704085,-0.55426335,-0.12971553,1.2168472,-0.9460879,-0.38753313,-1.7113305,0.6592431,-1.5648315,-0.022063062,0.817958,-0.25127244,-0.7900917,-0.3458667,-2.421436,0.15612227,0.52279043,0.7830199,-0.7875615,-0.07872092,-0.9327017,0.42037666,0.33984458,0.9316114,-0.6731052,-1.2189016,-0.11345337,1.3208976,-1.9224628,-0.33393368,-2.492219,-1.3876882,-0.66725075,0.77312064,-0.09207591,0.30929446,0.6924316,0.9080036,0.38503683,1.6727161,0.097176164,0.033074714,-0.54625374,0.55451447,-0.91938996,-0.7120056,0.4800645,-1.7042778,-0.20090133,-0.23534016
1233,1.2105693,-0.9451245,-0.38152283,0.6170354,-0.36183622,-0.30226696,-0.17515677,0.70252866,-0.7156522,0.89440906,0.03404066,-0.56715715,-0.3115821,-0.7622199,0.40223086,-0.8832392,-0.19725756,-1.3161052,1.8629519,0.15294237,-0.28514335,0.4244807,-0.15885639,-0.2561384,-0.26260915,0.6980318,-0.6517901,0.44124666,0.8704517,-0.66574824,-0.15186298,-0.2975229,-0.3197499,-1.2804192,1.0916288,-1.3152356,-0.38028666,-0.31903115,-0.41796046,0.47398686,-0.54138297,-1.2084373,1.1276896,0.38132936,1.2934003,-0.2542819,1.6169921,0.49129093,-0.89037967,-0.6663942,-0.19509068,-0.55996215,-0.15169455,-1.413808,-0.20481409,-1.1431509,1.4180105,-0.69600594,0.8865585,-0.7598313,-0.932263,0.78931993,0.806121,-0.6827827
1234,0.4248167,-0.11810689,-0.59540224,-0.9430636,0.24059843,0.19551516,-0.1053901,-0.68270856,1.0300068,0.84885615,-0.056885257,0.1573128,-0.08666431,-0.23731712,-0.77924925,1.0048224,-0.372398,0.2442147,0.43616083,-0.123950064,0.91675246,-0.6568662,0.96003115,0.40134713,-0.3527094,-0.7452745,1.1632124,0.2911216,0.6111721,-0.46401584,-0.7028704,0.1833956,-0.09453847,0.77979976,-0.15866025,0.47907054,0.10540946,0.09092638,1.0575844,0.22631527,0.33553195,-0.34129995,0.28141728,0.5194357,0.6046933,1.0623899,-0.40669882,-0.27296096,0.4527042,0.42156982,-0.4441402,-0.31251085,0.33283272,0.7486836,-0.28214383,0.5510502,-0.30925718,-0.078831926,0.97262615,1.1357691,0.5028945,1.063223,-0.62384766,0.93582565
1235,1.3414756,-0.97628224,-0.45072788,0.48112345,-0.3052184,-0.33414036,-0.27472362,0.65788263,-0.6707305,1.1080356,0.047157366,-0.5393672,-0.29320505,-0.89489156,0.2608846,-0.73192316,-0.26202923,-1.268528,1.8756896,0.268976,-0.065596975,0.25101525,-0.0041668713,-0.3221074,-0.30495775,0.67947644,-0.4714452,0.5909467,1.1003212,-0.58342886,-0.30882505,-0.3522532,-0.30502287,-1.1903318,1.0847392,-1.3815943,-0.2827202,-0.38768148,-0.2513495,0.54707634,-0.5280597,-1.2829194,1.2039891,0.48911625,1.4641621,-0.14770257,1.5226047,0.29511333,-0.8754922,-0.59712785,-0.24810041,-0.6246352,-0.25744468,-1.3019607,-0.19704473,-1.1016681,1.4024421,-0.56570977,0.8479554,-0.55779433,-0.8557979,0.95981884,0.73292094,-0.57472426
1236,1.1843747,-0.68433195,-0.8090785,-0.33788213,0.058581386,0.21352671,-0.43145832,-0.1241636,0.34347266,1.0248231,-0.089990795,-0.032079685,0.017379371,-0.44625717,-0.64322,0.5313245,-0.28929788,-0.6308606,1.0631553,0.20317064,0.9897143,-0.36723602,0.9237748,0.15081719,-0.6499453,-0.22911884,0.62642616,0.33421415,1.2077662,-0.24029262,-0.3877954,-0.34773573,0.18823628,-0.15934901,0.39693922,-0.48640287,0.08360509,-0.2665321,0.7723055,0.6900956,0.09008922,-0.8942418,1.0893291,0.3171754,1.4786434,0.75386465,0.6796497,-0.18380813,-0.30394033,-0.057939485,-0.6217373,-0.84767497,0.10187333,-0.4583093,-0.27173227,-0.2153865,0.5264027,-0.30980238,0.96136785,0.7688942,-0.11437172,1.3199799,0.03999214,0.36325914
1237,1.4602617,-0.9483757,-0.82468724,-0.007382579,-0.007938489,0.19648646,-0.41272175,0.13194616,-0.038886137,1.230712,0.01858564,-0.16202211,-0.039950226,-0.57732785,-0.5315362,0.18972336,-0.12892146,-0.9480998,1.2938612,0.31864738,0.94487596,-0.27254945,0.8873861,0.07236415,-0.69805086,0.08464738,0.4050247,0.43646967,1.4779695,-0.33205104,-0.37267452,-0.5256209,0.15269664,-0.48673826,0.71444046,-0.86750937,-0.11713575,-0.4047064,0.727984,0.8309162,0.036537964,-1.0739222,1.4440111,0.25646943,1.7356784,0.60193634,1.0547569,-0.16424584,-0.64426845,-0.21568185,-0.6716477,-0.8479218,0.113354616,-0.9180193,-0.3332224,-0.58246195,0.89405364,-0.41862702,1.0480711,0.518863,-0.33919513,1.4021008,0.31702328,0.17253695
1238,0.28196174,-0.2332541,-0.3906967,-0.71167153,0.16493018,0.29562843,-0.12459408,-0.5639564,0.512641,0.71078295,-0.038505215,0.20284948,0.09937698,-0.19018614,-0.619831,0.8894272,-0.18529652,0.3074948,0.3145689,-0.05324454,0.9635192,-0.24518147,0.9000235,0.24645728,-0.22561315,-0.54354376,1.0492898,0.19729125,0.5783926,-0.072304696,-0.5285458,0.1567361,0.12049762,0.661489,-0.13517651,0.34608382,0.15867615,0.02212552,0.9306238,0.22743098,0.38482022,-0.22067308,0.2443399,0.2624702,0.5290822,0.8872034,-0.4002787,-0.33894637,0.45885527,0.28011256,-0.42772433,-0.18020487,0.32108724,0.6044395,-0.13558124,0.43092084,-0.3473083,-0.027417697,0.70054245,0.9206722,0.44861218,0.86802804,-0.44436812,0.797463
1239,1.0264742,-0.524228,-0.7385497,-0.2565361,0.22436424,0.39229804,-0.3090179,-0.20159097,0.3797828,0.7687435,-0.05019617,-0.050455358,0.084332846,-0.338802,-0.54765844,0.6315345,-0.3717929,-0.34741125,0.73872924,0.22584331,1.0871046,-0.34926015,0.86181116,0.14194152,-0.6067276,-0.20564052,0.6061331,0.15549351,1.1612648,-0.091916725,-0.21255147,-0.30784917,0.22046255,-0.03613011,0.20185527,-0.364187,0.27612856,-0.030313127,0.8391264,0.5981506,0.15296651,-0.66166836,0.8862152,0.1404623,1.1372066,0.73849785,0.39254174,-0.23465124,-0.13939911,-0.06568151,-0.5876136,-0.5806126,0.14015204,-0.16372006,-0.3227532,-0.03163058,0.23534574,-0.27866602,0.8033853,0.8187828,-0.046621222,1.083602,0.08832808,0.6518067
1240,0.03969263,-0.026805758,-0.34007144,-0.79263484,0.17959142,-0.02457507,-0.12020658,-0.5880978,0.7845106,0.64388925,-0.019717382,0.17169134,-0.07421053,-0.03877257,-0.41762748,0.8908903,-0.2556224,0.36131337,0.25229433,-0.1417353,0.62180614,-0.33071998,0.815532,0.28349116,-0.27288678,-0.65626836,1.1788596,0.024484454,0.19344175,-0.23713808,-0.58349985,0.33480132,-0.067235015,0.7339942,-0.38216135,0.5135751,0.13952585,0.012364528,0.84010863,-0.052275155,0.36216378,-0.05055549,-0.11110146,0.42622018,0.2683965,0.793695,-0.4728083,-0.23030981,0.57956755,0.35445178,-0.34283748,-0.05081834,0.40662065,0.8055942,-0.026239496,0.6446463,-0.49707195,-0.014099807,0.5596971,0.91299343,0.39396417,0.78860164,-0.6138838,0.61960435
1241,-1.4881296,0.4994027,1.1699802,0.8529687,-0.6287371,-0.46012145,-0.56179655,1.5747195,-0.67482805,-1.0211369,0.44430593,-1.1715158,-0.42348877,1.5342032,3.08797,-2.3207245,-0.082618505,1.0990298,-1.5018966,-0.35332698,-2.3833802,1.7727846,-2.7709477,0.689984,0.7462534,0.12051725,-1.3651098,-1.2418957,-2.1652746,0.45205504,1.2701112,0.48378912,0.12792291,-0.98735476,-0.25200453,-0.7099222,-1.4543678,0.16978304,-1.4013371,-1.8398534,0.21249609,1.0397369,-1.8468313,-0.9892027,-2.0498867,-3.4088461,0.52813786,0.17144558,0.088036664,-0.49867523,1.2043731,1.355881,0.40111044,0.5693293,1.4789652,0.18685156,-0.37555772,0.9078252,-1.8306603,-1.4941382,-1.4066619,-3.2718658,1.4525197,-2.3909361
1242,1.511041,-1.2015612,-0.6119544,0.11499269,-0.29404375,0.14169517,-0.3513259,0.39019614,-0.44566315,1.5063974,0.09915318,-0.4977924,-0.1692717,-0.8162517,-0.3102828,-0.2854746,-0.23200215,-1.1462593,1.5903338,0.3293806,0.56759185,-0.16345571,0.7060503,0.03449803,-0.55580294,0.32641044,0.07016888,0.80932117,1.6616958,-0.3722151,-0.51545006,-0.56210744,0.05044057,-0.77802193,1.0926601,-1.2466645,-0.34282565,-0.40772966,0.4626693,0.8392278,-0.08399752,-1.2788677,1.6498291,0.1953748,1.8925637,0.49787942,1.1849688,-0.14287138,-0.7208045,-0.39882284,-0.6524729,-0.83306795,-0.06660748,-1.3325576,-0.2712649,-0.9045221,1.2086844,-0.55675787,1.0014215,0.18645461,-0.4683708,1.3074834,0.49053913,-0.12911539
1243,-0.8390368,0.3456759,0.25157815,-0.56757724,0.30929756,0.40925252,0.42850322,-0.79583025,0.5440201,-0.44380486,-0.58279026,0.7060861,0.24482031,0.4463929,-0.6700365,0.763708,0.27876687,0.62134326,-1.1773969,-0.3022447,0.4955823,-0.43584743,0.3573078,0.17980382,0.2686306,-0.268166,0.6513446,-0.15863612,-0.44523305,0.56596065,0.08448805,0.14574608,0.26216003,1.3557619,-0.7649653,0.7610462,0.06329733,0.63486814,0.6685836,-0.13253868,0.76822925,0.69039136,-0.34544474,-0.29684544,-0.6074088,0.985061,-1.2906004,-0.35784248,0.4737622,0.56365275,-0.2570328,-0.1095683,0.2915364,0.91531706,0.014854491,0.651559,-1.1811967,0.025819115,-0.1329042,0.68274355,0.915238,-0.23514387,-0.31322718,0.56726766
1244,-1.0944874,0.70681936,0.54171014,-0.5464838,0.157845,0.11092836,0.7185459,-0.7058932,0.6196053,-1.229173,-0.73769814,0.4017034,0.171228,0.5882216,-0.29806593,0.5008565,0.07189335,0.7920664,-1.2710129,-0.4313889,-0.38705662,-0.13747177,-0.5902675,-0.0021103695,0.5400094,-0.1982752,0.045973122,-0.40784773,-1.3447686,0.5240608,0.3911487,0.5061043,-0.22449501,0.9674599,-0.87823904,0.7422391,0.23932949,0.8891083,-0.00374801,-0.5325052,0.48534703,0.8943763,-1.041005,-0.15095246,-1.3251202,0.24805269,-1.0298278,0.13888067,0.18073636,0.5828084,0.021021195,-0.1445693,0.13261978,1.2409841,-0.0041988865,0.43559778,-1.1735462,0.18531466,-0.36413923,0.30059925,0.89610875,-0.71678287,-0.22243975,0.12904225
1245,-0.14042117,0.20091492,0.96592396,1.5291827,-0.6465069,-1.0199825,0.32541808,1.7383256,-1.3769672,-1.0973655,0.086372904,-0.8318551,-0.64048594,0.00036624447,1.7491747,-2.4933724,-0.06933458,-0.83734304,0.9118026,0.03442409,-2.6634915,1.3715394,-2.0939589,-0.7621276,0.5359308,0.87269336,-2.0742548,-0.058046814,-1.3065636,-0.16827512,0.6828663,-0.30186743,-0.5992314,-2.1667142,0.6956763,-1.4716994,-0.3431053,-0.11063974,-1.909703,-0.86884737,-0.88959897,-0.2940754,-0.30725598,0.35999885,-0.84822094,-2.1763978,1.4105024,1.0156701,-1.0764018,-0.90445554,0.9434665,0.040476173,-0.43728444,-0.92661375,0.19448058,-1.6795897,1.42036,-0.20160887,-1.0926415,-2.424992,-1.5071084,-0.8657685,0.6832139,-2.0614789
1246,1.4733511,-0.99420476,-0.81385964,0.026499849,-0.07760939,0.12733698,-0.44866064,0.14405826,-0.08546172,1.1988549,0.0029838951,-0.13246983,-0.064276725,-0.5469565,-0.45260477,0.073945075,-0.09623453,-1.0532879,1.3790791,0.2605031,0.8368289,-0.25004423,0.7881518,0.056158327,-0.6381739,0.1443932,0.2917541,0.45562953,1.4160019,-0.39673257,-0.39293206,-0.5072632,0.09790797,-0.5753891,0.7334088,-0.8949057,-0.20505676,-0.4396548,0.55560184,0.9015992,-0.040923327,-1.1291636,1.4425725,0.2728223,1.804922,0.5416174,1.1722943,-0.11702147,-0.7043983,-0.20512316,-0.6224309,-0.8529607,0.04730154,-1.037679,-0.32527328,-0.652171,1.0168345,-0.48018143,1.0864054,0.37739524,-0.40660185,1.3639251,0.41929471,0.07656604
1247,-1.4150401,0.45333016,0.9577304,0.5753351,-0.0050670262,0.29966104,0.55039483,0.23508029,-0.16859227,-1.9544362,0.019623572,0.10340497,0.43768767,0.9225642,1.0852362,-0.7296363,0.19887812,1.1098441,-1.2928256,-0.15702587,-1.4036095,0.6722058,-1.430098,0.07651761,0.81514764,0.021504952,-0.91759163,-0.55857617,-2.1796396,0.27479315,0.58318025,0.66417885,-0.36837852,-0.23523912,-0.754079,0.23059657,-0.052502006,0.81873274,-0.79481757,-1.0211552,-0.036953796,1.2077113,-1.8146429,-0.68139565,-2.180502,-1.6385438,-0.3777468,0.6407101,0.03815353,0.07355932,0.82600594,1.2005904,0.5078241,1.1088147,0.16510126,0.31381208,-0.4262138,0.6240136,-1.0572419,-0.90920186,0.2454961,-1.8443615,0.277108,-0.26388636
1248,-0.8130255,0.4338598,0.1350806,-0.64179987,0.38100046,0.22379138,0.3476792,-0.7872186,0.5888421,-0.38027388,-0.53693074,0.6551499,0.16749118,0.39782798,-0.62070274,0.8955383,0.21908483,0.62788,-1.0722666,-0.30179006,0.5486676,-0.4708648,0.39461568,0.06728537,0.22693172,-0.3396111,0.7283187,-0.20034866,-0.50820863,0.51746327,0.012177836,0.22394395,0.1637522,1.3023169,-0.8195152,0.87168026,0.11384337,0.60592186,0.6545069,-0.2492463,0.6404367,0.66273206,-0.54030865,-0.11052573,-0.68445355,0.9121344,-1.2259268,-0.29205045,0.55877787,0.5390176,-0.30572012,0.008365907,0.32611308,1.0058761,0.057551533,0.7845766,-1.1773285,0.010662377,-0.1673961,0.7443923,0.7589348,-0.06400614,-0.41360962,0.5254317
1249,-1.4274695,0.4597045,1.0555578,0.80279684,-0.6219793,-0.48589236,-0.9032988,1.7735059,-0.6796446,-0.9374571,0.34296632,-1.5554188,-0.6421217,1.8184866,3.3252711,-2.494166,-0.08008626,1.1890894,-1.3978549,-0.40088493,-2.3615417,1.8887324,-2.9109876,0.8919837,0.91388494,0.19224729,-1.4576588,-1.3047663,-2.307144,0.29091185,1.3676523,0.42098752,0.00075454963,-1.1409085,-0.10942626,-0.86408746,-1.7199552,-0.017870246,-1.1405324,-2.0053477,0.1246229,1.0228405,-1.7322038,-1.147777,-2.0950313,-3.7570255,0.4657572,-0.1631695,0.19023886,-0.43774748,1.3164204,1.2329547,0.6116964,0.82992846,1.7004275,0.1928365,-0.34546146,0.7395812,-1.8978779,-1.3674446,-1.5982152,-3.5242074,1.8582919,-2.668192
1250,0.38881668,-0.11209293,-0.5776372,-0.9172573,0.2460166,0.13775101,-0.13009083,-0.69564503,0.9910556,0.8092787,-0.04880449,0.16844611,-0.090659104,-0.18460134,-0.6855838,0.9706405,-0.36129367,0.30250922,0.39281383,-0.12733679,0.86899465,-0.58660865,0.9221916,0.3793424,-0.32295355,-0.7058137,1.148963,0.19460098,0.498329,-0.44296372,-0.7095097,0.23763251,-0.09632233,0.77809995,-0.16891605,0.4857377,0.09496519,0.059676252,1.0033503,0.16339679,0.31701517,-0.30903152,0.24408944,0.53708404,0.55025023,1.0214138,-0.38204938,-0.3111172,0.4549252,0.45921624,-0.40086195,-0.26150173,0.31579465,0.7897891,-0.20243654,0.62341434,-0.33718666,-0.05244744,0.9005554,1.0453476,0.52613115,1.0218835,-0.61120594,0.86272305
1251,1.2931893,-0.79679894,-0.7049433,0.24519685,-0.087669775,-0.21709001,-0.27363297,0.4194781,-0.14228545,0.9107282,-0.08638113,-0.44074473,-0.29937613,-0.47856098,0.1554473,-0.22566062,-0.47745886,-1.2249452,1.7453079,0.34852707,0.28933415,-0.04460668,0.24069199,-0.08747359,-0.4242644,0.6526281,-0.26159567,0.1359555,1.0195615,-0.6428488,-0.13534644,-0.32850784,-0.18213265,-1.0989541,0.7853614,-1.1149726,-0.29256576,-0.52041805,-0.13128829,0.4201066,-0.26321864,-0.89285344,0.9622162,0.5353612,1.1892918,-0.010972597,1.4259357,0.2616346,-0.8182014,-0.38541168,-0.44551316,-0.7808482,0.08713691,-1.1018132,-0.12394151,-0.6080188,1.209546,-0.46038336,0.8572277,-0.1194174,-0.78312993,1.1663967,0.80560035,-0.3891894
1252,0.027588319,-0.031926423,-0.43309492,-0.8430675,0.32276818,0.2175244,-0.12253317,-0.7376327,0.9311784,0.45870283,-0.076167166,0.4315865,0.084972695,0.036751777,-0.6615592,1.0867139,-0.11325665,0.55155486,-0.13067769,-0.12214458,0.9571755,-0.44651124,0.9070794,0.31658092,-0.25475442,-0.7256021,1.1998081,-0.05092134,0.22289649,-0.12171616,-0.542096,0.33974588,0.061847292,0.9843687,-0.47121122,0.65274906,0.2081197,0.1905787,1.1126949,-0.041969318,0.49517077,0.10474857,-0.06752445,0.31000492,0.2144176,0.98453796,-0.7185961,-0.37905815,0.6493926,0.4574781,-0.31115034,-0.109267816,0.43905225,0.94957876,-0.07206099,0.78604263,-0.66546506,0.06605251,0.60373896,1.0549076,0.61397445,0.6551097,-0.62040627,0.8883107
1253,0.99220073,-0.91669214,-0.5238348,0.5989432,-0.15685952,-0.71458775,-0.26660186,0.77470773,-0.5680726,0.72227794,0.053106003,-0.474259,-0.15562342,-0.7643972,0.83717287,-0.5755562,-0.43616238,-1.1876729,2.0974855,0.45964015,-0.09253046,0.58504367,-0.33601815,-0.3031638,-0.09835295,0.90830505,-0.5728201,0.06339322,0.61476684,-0.677231,-0.14770773,0.06705386,-0.58084995,-1.4660136,0.77164483,-1.180115,-0.46488455,-0.8270404,-0.6918507,0.10240042,-0.3504283,-0.97883,0.46602306,0.34340763,1.0161796,-0.6148494,1.6679041,0.50321543,-0.80142754,-0.5771514,0.12514973,-0.24623466,0.1280639,-1.0200701,0.17000595,-0.67047465,1.4708716,-0.34660625,0.69156575,-0.8272048,-1.0577924,0.6779305,1.0807965,-0.63469774
1254,-2.1259022,0.7006908,1.7820007,0.72394896,-0.7574778,-0.45260203,0.78906745,1.5644637,-0.86356014,-1.0580504,0.13558635,-1.2377919,-0.8656205,0.543992,2.4728432,-2.107584,-0.14679113,0.8598248,-1.5813925,0.2678983,-3.41307,2.0896506,-1.8936837,0.019931085,0.4035783,0.09932823,-1.6875575,-0.88901365,-2.255349,0.6171324,1.2430997,0.80621725,-0.84129626,-0.59737813,-0.6073127,-1.0990126,-0.63823146,0.2889837,-1.4913446,-1.773139,0.41838327,0.73355687,-1.9823312,-0.8834004,-2.3387866,-2.8095422,-0.46880484,0.7378768,0.1638841,-1.0283355,1.343027,1.3795257,-0.17113425,0.61677814,0.9743094,0.09676852,-0.6944815,0.70863914,-2.3290224,-1.3671169,-0.9104526,-2.3342934,0.64697605,-1.9911449
1255,-1.1599599,0.7635727,0.6554357,-0.42366576,0.09830916,0.25364244,0.82400596,-0.7324492,0.37155136,-1.2255478,-0.73782253,0.4370614,0.11062211,0.66008645,-0.30445704,0.39949718,0.08837985,0.65924025,-1.1916788,-0.3594199,-0.29136968,-0.1024386,-0.58497876,-0.025072273,0.5944072,-0.07081029,0.12009457,-0.40875965,-1.2108219,0.64917934,0.60797924,0.3157837,-0.12834461,0.8442237,-1.0727391,0.61803555,0.27617753,0.6626808,-0.026849966,-0.26068655,0.64444673,1.0147927,-1.0441027,-0.20701648,-1.2555475,0.34454462,-1.0360823,-0.04970105,0.03152866,0.5551523,-0.051622994,0.0043529347,0.21604867,1.0783018,-0.07086731,0.3537657,-1.1692791,0.09396795,-0.38327888,0.24065675,0.69571364,-0.6785453,-0.14953877,0.2669302
